"Date","State","Temperature","CO","NO2","SO2","Pressure"
"2013-04-09","New York",13.93,0.27,19.53,1.38,996.19
"2013-04-10","New York",10.9,0.27,18.42,0.95,995.13
"2013-04-11","New York",6.62,0.26,12.1,0.9,997
"2013-04-12","New York",3.61,0.24,8.92,0.77,988.53
"2013-04-13","New York",5.93,0.27,12.08,1.16,988.8
"2013-04-14","New York",6.23,0.25,9.17,1.1,996.23
"2013-04-15","New York",8.51,0.25,12.75,1.18,1001.98
"2013-04-16","New York",11.53,0.25,14.53,1.03,1000.61
"2013-04-17","New York",11.41,0.25,14.91,1,1003.08
"2013-04-18","New York",11.62,0.25,14.37,0.97,1000
"2013-04-19","New York",14.88,0.24,9.89,0.89,986.76
"2013-04-20","New York",7.23,0.24,5.97,1.06,993.97
"2013-04-21","New York",4.32,0.26,8.96,1.07,1013.1
"2013-04-22","New York",6.84,0.26,9.37,1,1013.48
"2013-04-23","New York",7.02,0.22,10.76,1.01,1003.66
"2013-04-24","New York",11.42,0.24,14.92,1.42,991.49
"2013-04-25","New York",9.21,0.24,10.95,1.21,999.8
"2013-04-26","New York",9.18,0.25,18.27,1.2,1007.63
"2013-04-27","New York",11.02,0.24,11.64,1.13,1006.98
"2013-04-28","New York",13.36,0.25,14.85,1.11,1002.13
"2013-04-29","New York",11.94,0.23,12.93,0.92,1000.22
"2013-04-30","New York",14.12,0.22,10.34,0.78,1003.03
"2013-05-01","New York",14.48,0.23,13.93,0.92,1007.9
"2013-05-02","New York",16.1,0.26,18.92,1.05,1007.68
"2013-05-03","New York",14.62,0.22,10.5,0.9,1007.02
"2013-05-04","New York",13.94,0.22,9.71,1,1003.94
"2013-05-05","New York",13.26,0.22,6.84,0.99,1002.14
"2013-05-06","New York",14.88,0.23,13.96,1.07,1000.57
"2013-05-07","New York",17.04,0.23,13.27,1.06,998.57
"2013-05-08","New York",15.52,0.23,12.99,0.79,996.37
"2013-05-09","New York",14.93,0.27,17.06,0.95,992.65
"2013-05-10","New York",17.56,0.29,20.72,1.05,992.29
"2013-05-11","New York",14.9,0.28,16.03,0.97,986.5
"2013-05-12","New York",11.47,0.24,5.92,1.02,986.37
"2013-05-13","New York",6.93,0.22,7.35,1.01,994.73
"2013-05-14","New York",8.57,0.23,11.74,1.05,997.15
"2013-05-15","New York",12.56,0.25,20.06,1.4,989.07
"2013-05-16","New York",18.03,0.29,24.69,1.43,987.48
"2013-05-17","New York",14.78,0.24,11.39,0.92,949.61
"2013-05-18","New York",14.41,0.31,17.28,1.01,954.77
"2013-05-19","New York",14.31,0.23,9.48,0.96,953.34
"2013-05-20","New York",19.65,0.34,20.43,1.04,947.35
"2013-05-21","New York",22.15,0.35,20.34,1.09,942.97
"2013-05-22","New York",20.63,0.33,18.25,1.01,941.58
"2013-05-23","New York",19.1,0.3,12.16,0.86,937.84
"2013-05-24","New York",10.05,0.22,10.75,0.66,943.42
"2013-05-25","New York",8.32,0.2,4.95,0.99,946.34
"2013-05-26","New York",11.68,0.21,5.73,1.23,948.28
"2013-05-27","New York",14.67,0.25,11.51,1.23,952.29
"2013-05-28","New York",14.27,0.34,20.99,1.1,950.84
"2013-05-29","New York",19.81,0.37,23.47,1.26,947
"2013-05-30","New York",24.03,0.36,18.7,1.7,938.79
"2013-05-31","New York",25.74,0.35,20.63,1.56,937.2
"2013-06-01","New York",24.67,0.28,13.19,1.22,933.61
"2013-06-02","New York",22.79,0.26,10.74,1.05,929.79
"2013-06-03","New York",17.54,0.25,12.99,1.02,932.08
"2013-06-04","New York",15.72,0.2,7.47,1.15,936.79
"2013-06-05","New York",16.3,0.23,9.32,0.82,940.33
"2013-06-06","New York",15.02,0.26,10.4,0.64,937.63
"2013-06-07","New York",14.48,0.23,6.22,0.51,931.46
"2013-06-08","New York",17.24,0.25,11.63,0.72,932.39
"2013-06-09","New York",19.69,0.32,15.43,0.93,939.98
"2013-06-10","New York",17.31,0.32,11.39,0.63,936.78
"2013-06-11","New York",18.59,0.28,8.46,0.7,923.19
"2013-06-12","New York",18.53,0.27,8.85,0.65,928.31
"2013-06-13","New York",14.54,0.29,13.93,0.59,935.81
"2013-06-14","New York",16.43,0.25,10.14,0.72,939.76
"2013-06-15","New York",18.92,0.29,10.89,0.97,945.11
"2013-06-16","New York",19.18,0.32,13.5,1.11,941.67
"2013-06-17","New York",21.22,0.31,14.51,1.15,942.24
"2013-06-18","New York",17.98,0.32,14.29,0.67,944.21
"2013-06-19","New York",16.86,0.25,8.07,0.61,949.06
"2013-06-20","New York",18.13,0.28,13.45,0.82,954.26
"2013-06-21","New York",20.5,0.28,12.96,1.05,954.88
"2013-06-22","New York",22.07,0.3,12.83,1.06,952.05
"2013-06-23","New York",24.46,0.3,10.05,0.92,949.56
"2013-06-24","New York",25.45,0.31,12.81,1.23,947.04
"2013-06-25","New York",24.93,0.28,15.59,1.19,943.13
"2013-06-26","New York",23.74,0.24,13.22,1.01,897.73
"2013-06-27","New York",23.25,0.28,13.97,0.82,895.46
"2013-06-28","New York",21.92,0.24,13.2,0.7,888.78
"2013-06-29","New York",22.18,0.25,15.01,0.82,890.95
"2013-06-30","New York",22.73,0.27,14.4,0.77,898.13
"2013-07-01","New York",20.83,0.25,13.79,0.72,938.44
"2013-07-02","New York",22.64,0.26,11.73,0.73,968.74
"2013-07-03","New York",24.41,0.27,14.61,0.87,990.51
"2013-07-04","New York",25.61,0.22,7.44,0.82,990.62
"2013-07-05","New York",26.15,0.22,8.94,0.87,989.35
"2013-07-06","New York",26.69,0.22,7.46,1.09,986.18
"2013-07-07","New York",26.46,0.24,7.1,0.97,983.27
"2013-07-08","New York",24.81,0.25,8.91,0.98,985.86
"2013-07-09","New York",24.97,0.3,14.06,0.94,986.42
"2013-07-10","New York",24.97,0.33,14.16,0.81,981.25
"2013-07-11","New York",23.34,0.27,10.57,0.93,982.12
"2013-07-12","New York",21.28,0.26,7.42,0.76,987.92
"2013-07-13","New York",22.07,0.31,7.56,0.7,992.97
"2013-07-14","New York",26.21,0.32,8.84,0.94,994.63
"2013-07-15","New York",27.6,0.3,9.44,1.19,992.6
"2013-07-16","New York",27.24,0.28,11.53,1.02,991.89
"2013-07-17","New York",28.19,0.32,14.17,1.06,990.1
"2013-07-18","New York",28.91,0.29,13.61,1.08,986.26
"2013-07-19","New York",29.29,0.28,12.56,1,981.12
"2013-07-20","New York",25.52,0.25,9.65,0.9,978.55
"2013-07-21","New York",23.17,0.24,8.09,0.67,983.79
"2013-07-22","New York",22.64,0.25,7.95,0.7,982.88
"2013-07-23","New York",23.88,0.27,9.48,0.82,974.58
"2013-07-24","New York",20.32,0.23,7.35,0.73,979.32
"2013-07-25","New York",16.96,0.21,5.71,0.69,987.22
"2013-07-26","New York",20.01,0.23,8.45,0.87,986.85
"2013-07-27","New York",21.55,0.25,9.12,1.06,985.45
"2013-07-28","New York",20.61,0.24,7.18,0.81,983.89
"2013-07-29","New York",21.23,0.23,9.36,0.92,986.52
"2013-07-30","New York",20.14,0.22,9.13,0.91,989.91
"2013-07-31","New York",21.03,0.23,12.43,0.96,988.6
"2013-08-01","New York",19.63,0.24,12.68,0.77,982.31
"2013-08-02","New York",21.64,0.23,10.73,0.9,981.22
"2013-08-03","New York",20.46,0.23,10.38,1.11,981.59
"2013-08-04","New York",19.27,0.21,6.07,0.93,982.8
"2013-08-05","New York",18.07,0.21,9.33,0.76,986.71
"2013-08-06","New York",19.47,0.24,12.21,0.78,988.18
"2013-08-07","New York",21.1,0.21,7.88,0.74,987.8
"2013-08-08","New York",23.28,0.22,11.75,0.71,985.81
"2013-08-09","New York",22.88,0.24,10.06,0.75,981.71
"2013-08-10","New York",21.24,0.24,6.89,0.94,985.26
"2013-08-11","New York",19.73,0.24,8.17,0.89,988.1
"2013-08-12","New York",20.96,0.27,13.2,0.92,985.18
"2013-08-13","New York",20.12,0.28,15.06,0.81,978.76
"2013-08-14","New York",17.06,0.21,6.28,0.85,982.04
"2013-08-15","New York",17.47,0.22,10.13,0.98,988.62
"2013-08-16","New York",18.74,0.26,16.47,1.09,990.74
"2013-08-17","New York",19.68,0.26,12.18,0.95,993.92
"2013-08-18","New York",19.58,0.3,12.39,1.06,992.14
"2013-08-19","New York",20.95,0.28,13.86,1.07,987.88
"2013-08-20","New York",22.22,0.3,15.42,1.38,988.75
"2013-08-21","New York",23.35,0.3,19.58,1.43,989.32
"2013-08-22","New York",22.39,0.28,18.63,1.43,984.55
"2013-08-23","New York",20.37,0.23,9.29,0.81,982.05
"2013-08-24","New York",18.44,0.26,8.34,0.89,982.94
"2013-08-25","New York",20.22,0.3,11.62,1.41,983.08
"2013-08-26","New York",21.52,0.29,12.31,1.49,975.55
"2013-08-27","New York",23.01,0.3,10.81,0.95,971.03
"2013-08-28","New York",23.09,0.38,19.94,0.89,976.4
"2013-08-29","New York",21.89,0.32,10.68,0.77,984.93
"2013-08-30","New York",23.03,0.31,12.68,1.03,982.43
"2013-08-31","New York",23.34,0.31,11.67,0.96,978.91
"2013-09-01","New York",23.45,0.29,10.65,0.86,979.8
"2013-09-02","New York",22.48,0.3,12.4,0.8,977.47
"2013-09-03","New York",19.98,0.29,12.04,0.82,978.89
"2013-09-04","New York",19.98,0.23,9.09,1.19,983.34
"2013-09-05","New York",17.23,0.23,11.37,1,987.1
"2013-09-06","New York",14.23,0.23,11.01,0.95,991.81
"2013-09-07","New York",16.85,0.24,17.74,1.21,985.52
"2013-09-08","New York",17.88,0.23,9.3,0.99,983.62
"2013-09-09","New York",15.6,0.23,11.02,1.07,990.07
"2013-09-10","New York",22.81,0.26,16.05,1.2,978.53
"2013-09-11","New York",26.71,0.32,20.65,1.27,975.87
"2013-09-12","New York",22.09,0.27,18.59,0.99,972.85
"2013-09-13","New York",16.19,0.22,9.95,0.78,967.13
"2013-09-14","New York",12.53,0.22,6.79,0.84,974.37
"2013-09-15","New York",13.84,0.23,11.46,1.08,985.57
"2013-09-16","New York",13.6,0.23,14.71,0.92,989.42
"2013-09-17","New York",11.14,0.23,11.42,0.87,996.73
"2013-09-18","New York",13.79,0.26,23.28,1.12,992.5
"2013-09-19","New York",16.18,0.27,27.62,1.19,988.47
"2013-09-20","New York",18.33,0.25,20.88,1.29,985
"2013-09-21","New York",17.88,0.22,11.38,0.85,978.14
"2013-09-22","New York",13.45,0.22,6.07,0.9,978.71
"2013-09-23","New York",10.97,0.22,9.71,0.89,978.01
"2013-09-24","New York",12.04,0.24,14.31,0.87,974.24
"2013-09-25","New York",13.65,0.27,19.41,0.97,972.68
"2013-09-26","New York",13.74,0.28,17.82,0.94,975.65
"2013-09-27","New York",13.56,0.25,12.57,0.81,980.59
"2013-09-28","New York",15.04,0.23,10.74,0.85,982.26
"2013-09-29","New York",14.76,0.26,15.01,0.99,978
"2013-09-30","New York",15.46,0.25,21.2,1.04,974.73
"2013-10-01","New York",17.34,0.26,21.2,1,983.87
"2013-10-02","New York",19.3,0.27,20.71,1.03,983.89
"2013-10-03","New York",16.9,0.25,25.62,0.97,987.32
"2013-10-04","New York",18.15,0.3,27.88,1.14,986.06
"2013-10-05","New York",17.24,0.23,11.71,0.75,987.18
"2013-10-06","New York",16.75,0.23,8.72,0.64,994.22
"2013-10-07","New York",17,0.21,9.91,0.75,991.71
"2013-10-08","New York",12.31,0.22,12.66,0.85,1004
"2013-10-09","New York",11.57,0.23,13.77,0.59,1008.08
"2013-10-10","New York",12.27,0.23,11.92,0.52,1003.39
"2013-10-11","New York",15.09,0.24,11.14,0.6,999.66
"2013-10-12","New York",15.75,0.23,7.65,0.61,998.71
"2013-10-13","New York",14.63,0.21,6.48,0.55,994.74
"2013-10-14","New York",12.98,0.23,16.11,0.69,994.29
"2013-10-15","New York",13.72,0.29,19.08,0.7,990.26
"2013-10-16","New York",14.93,0.26,17.02,0.7,983.33
"2013-10-17","New York",15.81,0.28,15.76,0.68,979.59
"2013-10-18","New York",13.46,0.28,10.44,0.74,980.28
"2013-10-19","New York",11.5,0.32,17.39,1.24,980.44
"2013-10-20","New York",9.74,0.26,10.15,0.76,982.36
"2013-10-21","New York",12.31,0.28,17.41,1.43,985.35
"2013-10-22","New York",10.07,0.24,17.27,0.84,979.38
"2013-10-23","New York",6.24,0.23,15.69,0.8,976.65
"2013-10-24","New York",5.46,0.21,11.9,0.84,980.8
"2013-10-25","New York",5.33,0.22,15.31,0.98,988.59
"2013-10-26","New York",6.1,0.22,14.94,1.61,984.76
"2013-10-27","New York",7.38,0.21,11.37,1.04,983.76
"2013-10-28","New York",6.68,0.26,19.89,1.24,991.89
"2013-10-29","New York",4.33,0.29,17.71,0.89,997.68
"2013-10-30","New York",6.93,0.42,31.54,1.35,992.97
"2013-10-31","New York",11.71,0.42,19.26,0.86,983.81
"2013-11-01","New York",15.54,0.25,12.41,0.71,970.78
"2013-11-02","New York",10.23,0.27,13.74,0.83,975.92
"2013-11-03","New York",3.23,0.24,7.93,0.73,991.72
"2013-11-04","New York",0.98,0.28,15.58,0.86,992.68
"2013-11-05","New York",6.35,0.32,22.27,1.29,991.03
"2013-11-06","New York",10.97,0.3,18.23,1.09,981.25
"2013-11-07","New York",9.29,0.27,12.89,0.75,971.44
"2013-11-08","New York",3.99,0.26,10.84,0.87,976.04
"2013-11-09","New York",4.74,0.3,12.27,1.21,978.21
"2013-11-10","New York",6.97,0.32,9.62,1.09,971.45
"2013-11-11","New York",5.68,0.3,11.39,1.06,976.37
"2013-11-12","New York",-0.17,0.31,10.63,1.27,979.89
"2013-11-13","New York",-1.32,0.33,12.43,1.24,983.62
"2013-11-14","New York",4.06,0.34,19.34,2.35,989.15
"2013-11-15","New York",6.18,0.4,28.93,2.68,1000.13
"2013-11-16","New York",8.38,0.4,25.4,1.77,1003.06
"2013-11-17","New York",11.58,0.41,17.43,0.69,994.89
"2013-11-18","New York",11.55,0.29,10.2,0.73,983.09
"2013-11-19","New York",2.59,0.29,9.58,0.79,998.42
"2013-11-20","New York",-0.59,0.33,18.19,0.94,1012.38
"2013-11-21","New York",2.65,0.34,21.71,1.18,1009.94
"2013-11-22","New York",7.58,0.41,22.72,0.97,998.18
"2013-11-23","New York",1.39,0.29,6.99,0.77,994.79
"2013-11-24","New York",-6.43,0.28,6.33,0.91,1001.41
"2013-11-25","New York",-3.76,0.32,15.49,1.41,1005.41
"2013-11-26","New York",0.78,0.35,22.56,1.65,999.83
"2013-11-27","New York",3.76,0.33,12.54,0.82,980.06
"2013-11-28","New York",-3.78,0.3,9.29,0.95,1000.96
"2013-11-29","New York",-4.19,0.34,16.41,1.23,1014.33
"2013-11-30","New York",-4.06,0.35,15.77,1.14,1013.79
"2013-12-01","New York",2.3,0.44,25.52,2.12,999.06
"2013-12-02","New York",2.46,0.59,25.68,1.66,992.79
"2013-12-03","New York",2.48,0.55,27.46,1.93,992.99
"2013-12-04","New York",3.16,0.39,25.5,1.77,997
"2013-12-05","New York",8.98,0.43,22.15,1.1,993.91
"2013-12-06","New York",4.65,0.26,13.8,1.05,996.98
"2013-12-07","New York",0.03,0.22,10.29,0.98,1005.9
"2013-12-08","New York",-2.74,0.22,12.26,0.97,1011.31
"2013-12-09","New York",0.46,0.27,16.8,1.08,996.06
"2013-12-10","New York",-1.31,0.28,18.15,1.53,993.03
"2013-12-11","New York",-3.34,0.24,16.77,1.97,1000.6
"2013-12-12","New York",-7.22,0.23,13.48,1.57,1001.96
"2013-12-13","New York",-5.77,0.25,19.34,2.39,999.78
"2013-12-14","New York",-8.72,0.26,13.82,1.14,1004.63
"2013-12-15","New York",-2.38,0.26,14.04,1.46,983.78
"2013-12-16","New York",-6.76,0.28,17.02,1.55,995.95
"2013-12-17","New York",-8.39,0.34,24.56,1.69,996.12
"2013-12-18","New York",-3.15,0.32,22.45,2.12,995.11
"2013-12-19","New York",1.35,0.38,27.73,3.17,996.3
"2013-12-20","New York",4.93,0.61,34.09,2.44,993.76
"2013-12-21","New York",8.28,0.42,23.63,1.4,991.28
"2013-12-22","New York",10.32,0.31,15.25,0.79,989.43
"2013-12-23","New York",6.76,0.34,18.29,1.14,996.52
"2013-12-24","New York",-2.84,0.27,10.17,1.23,1002
"2013-12-25","New York",-7.78,0.29,12.96,1.13,1009.25
"2013-12-26","New York",-2.52,0.35,22.25,1.89,1001.92
"2013-12-27","New York",-1.12,0.31,20.39,2.06,1003.42
"2013-12-28","New York",3.01,0.38,23.18,2.53,998.15
"2013-12-29","New York",3.27,0.4,20.31,1.73,988.05
"2013-12-30","New York",-3.92,0.31,15.11,1.29,995.05
"2013-12-31","New York",-6.74,0.29,16.35,1.47,998.48
"2013-01-15","New York",0.18,0.26,13.44,1.34,989.36
"2013-01-16","New York",-0.48,0.35,18.05,1.76,977.96
"2013-01-01","Iowa",-12.02,0.24,10.46,0.13,995.01
"2013-01-02","Iowa",-6.95,0.26,11.75,0.55,990.73
"2013-01-03","Iowa",-6.31,0.2,7.9,0.11,995.73
"2013-01-04","Iowa",-5.09,0.3,11.95,0.33,994.79
"2013-01-05","Iowa",-2.24,0.32,9.54,0.18,989.62
"2013-01-06","Iowa",-6.46,0.24,7.72,0.06,993.93
"2013-01-07","Iowa",-0.99,0.32,10.82,0.96,991.5
"2013-01-08","Iowa",1.61,0.36,11.64,2.02,987.75
"2013-01-09","Iowa",2.03,0.35,18.45,0.29,997.67
"2013-01-10","Iowa",1.19,0.34,16.4,2.31,992.19
"2013-01-11","Iowa",7.3,0.26,6.9,6.23,975.74
"2013-01-12","Iowa",-1.64,0.16,3.24,0.39,984.8
"2013-01-13","Iowa",-10.17,0.15,3.86,0.01,991.89
"2013-01-14","Iowa",-9.18,0.3,12.33,0.11,1000.84
"2013-01-15","Iowa",-6.7,0.36,13.4,0.38,997
"2013-01-16","Iowa",-1.4,0.22,8.99,0.49,986.55
"2013-01-17","Iowa",-3.42,0.25,9.9,0.08,998.78
"2013-01-18","Iowa",3.33,0.23,6.33,0.84,990.32
"2013-01-19","Iowa",4.26,0.18,4.83,0.42,984.4
"2013-01-20","Iowa",-10.71,0.15,3.49,0.02,997.76
"2013-01-21","Iowa",-15.15,0.17,4.71,0.05,997.92
"2013-01-22","Iowa",-13.85,0.19,6.09,0.12,999.42
"2013-01-23","Iowa",-8.31,0.2,5.63,0.62,995.67
"2013-01-24","Iowa",-11.42,0.2,5.45,1.98,1003.23
"2013-01-25","Iowa",-4.5,0.2,6.9,0.72,991.38
"2013-01-26","Iowa",-6.59,0.21,6.06,1.44,997.25
"2013-01-27","Iowa",0.21,0.23,8.14,1.67,987.46
"2013-01-28","Iowa",4.51,0.28,7.46,0.69,981.83
"2013-01-29","Iowa",7.18,0.23,6.09,1.01,973.3
"2013-01-30","Iowa",-3.96,0.2,3.92,0.03,972.49
"2013-01-31","Iowa",-14.09,0.16,3.98,0.04,988.76
"2013-02-01","Iowa",-14.93,0.2,6.53,0.65,996.88
"2013-02-02","Iowa",-7.21,0.2,5.74,0.14,989.72
"2013-02-03","Iowa",-5.84,0.2,4.92,0.33,988.2
"2013-02-04","Iowa",-5.16,0.24,9.93,0.67,983.95
"2013-02-05","Iowa",-1.98,0.24,9.36,0.28,984.64
"2013-02-06","Iowa",0.42,0.31,10.13,0.71,989.88
"2013-02-07","Iowa",1.19,0.28,10.24,0.27,986.58
"2013-02-08","Iowa",-2.37,0.21,5.99,0.17,996.76
"2013-02-09","Iowa",-1.12,0.22,4.8,1.1,992.4
"2013-02-10","Iowa",3.86,0.22,4.12,2.76,973.54
"2013-02-11","Iowa",-0.94,0.18,4.01,0.13,983.31
"2013-02-12","Iowa",-1.19,0.23,7.13,0.16,988.1
"2013-02-13","Iowa",1.87,0.27,9.58,0.26,979.87
"2013-02-14","Iowa",1.92,0.2,5.44,0.18,982.85
"2013-02-15","Iowa",-5.26,0.19,5.09,0.04,994.76
"2013-02-16","Iowa",-6.96,0.24,6.84,0.06,993.6
"2013-02-17","Iowa",-2.47,0.23,4.89,0.85,987.77
"2013-02-18","Iowa",0.98,0.23,6.03,1.96,976.03
"2013-02-19","Iowa",-10.84,0.18,3.3,0.04,989.87
"2013-02-20","Iowa",-10.59,0.21,7.1,0.09,999.2
"2013-02-21","Iowa",-6.08,0.22,8.93,0.79,992.51
"2013-02-22","Iowa",-3.77,0.25,8.66,0.34,982.59
"2013-02-23","Iowa",-5.32,0.22,8.07,0.11,985.47
"2013-02-24","Iowa",-3.94,0.34,16.66,1.27,989.14
"2013-02-25","Iowa",-0.46,0.31,17.26,1.05,988.77
"2013-02-26","Iowa",-0.47,0.24,8.62,0.25,977.39
"2013-02-27","Iowa",-1.17,0.21,6.76,0.05,979.4
"2013-02-28","Iowa",-0.95,0.2,6.34,0.04,988.17
"2013-03-01","Iowa",-3.28,0.19,6.31,0.04,993.75
"2013-03-02","Iowa",-6.16,0.21,7.47,0.07,995.33
"2013-03-03","Iowa",-4.99,0.25,6.72,2.57,990.06
"2013-03-04","Iowa",-1.33,0.21,7.42,6.72,984.94
"2013-03-05","Iowa",-1.82,0.23,7.53,0.16,986.63
"2013-03-06","Iowa",-3.91,0.2,7.48,0.06,997.63
"2013-03-07","Iowa",-4.14,0.26,9.44,1.64,998.92
"2013-03-08","Iowa",0.28,0.24,7.34,3.9,997.18
"2013-03-09","Iowa",3.33,0.25,8.64,1.51,984.49
"2013-03-10","Iowa",3.52,0.31,7.1,0.73,977.12
"2013-03-11","Iowa",-0.96,0.2,5.9,0.04,978.6
"2013-03-12","Iowa",-2.46,0.18,6.13,0.05,987.83
"2013-03-13","Iowa",-3.56,0.2,7.57,0.05,997.68
"2013-03-14","Iowa",1.61,0.25,10.88,1.11,992.76
"2013-03-15","Iowa",3.17,0.3,14.71,0.92,982.82
"2013-03-16","Iowa",0.03,0.2,5.51,0.05,987.19
"2013-03-17","Iowa",-1.22,0.19,3.59,4.42,989.23
"2013-03-18","Iowa",-2.21,0.19,4.79,0.16,980.54
"2013-03-19","Iowa",-4.52,0.18,4.44,0.06,990.4
"2013-03-20","Iowa",-7.37,0.18,4.08,0.1,993.27
"2013-03-21","Iowa",-5.85,0.21,8.01,0.14,989.45
"2013-03-22","Iowa",-2.06,0.25,10.68,3.04,988.87
"2013-03-23","Iowa",0.69,0.21,7.7,0.41,989.42
"2013-03-24","Iowa",-1.54,0.2,4.52,0.04,983.46
"2013-03-25","Iowa",-0.65,0.19,4.77,0.04,988.31
"2013-03-26","Iowa",0.01,0.2,6.6,0.1,996.02
"2013-03-27","Iowa",1.93,0.26,11.28,0.14,997.87
"2013-03-28","Iowa",4.39,0.27,14.48,1.49,997.51
"2013-03-29","Iowa",7.34,0.29,9.39,1.34,995.51
"2013-03-30","Iowa",8.22,0.26,7.37,1.09,987.38
"2013-03-31","Iowa",5.79,0.2,4.73,0.09,984.23
"2013-04-01","Iowa",-0.67,0.16,5.78,0.04,993.77
"2013-04-02","Iowa",0.38,0.23,8.79,0.13,997.37
"2013-04-03","Iowa",2.37,0.22,8.62,1.37,998.96
"2013-04-04","Iowa",7.39,0.21,9.33,0.4,991.43
"2013-04-05","Iowa",7.71,0.2,5.67,4.09,990.99
"2013-04-06","Iowa",12.34,0.2,5.22,2.72,978.94
"2013-04-07","Iowa",10.46,0.2,5.38,3.07,982.84
"2013-04-08","Iowa",14.91,0.26,6.5,0.58,979.09
"2013-04-09","Iowa",11.39,0.24,6.19,0.68,981.88
"2013-04-10","Iowa",3.99,0.2,6.33,0.04,982.71
"2013-04-11","Iowa",4.1,0.2,5.15,0.15,975.33
"2013-04-12","Iowa",2.59,0.18,4.49,0.06,979.36
"2013-04-13","Iowa",4.48,0.18,3.4,0.07,985.3
"2013-04-14","Iowa",12.44,0.2,3.43,6.94,976.41
"2013-04-15","Iowa",7.91,0.2,6.95,0.18,982.91
"2013-04-16","Iowa",6.12,0.19,6.3,0.25,993.05
"2013-04-17","Iowa",6.45,0.22,8.5,0.43,987.7
"2013-04-18","Iowa",7.13,0.2,4.92,0.76,973.68
"2013-04-19","Iowa",1.7,0.14,3.46,0.04,980.1
"2013-04-20","Iowa",3.29,0.18,4.7,1.42,995.07
"2013-04-21","Iowa",9.48,0.19,2.94,3.12,996.5
"2013-04-22","Iowa",12.49,0.21,4.94,5.67,990.92
"2013-04-23","Iowa",4.21,0.19,4.25,0.08,988.72
"2013-04-24","Iowa",5.68,0.19,4.62,0.12,990.51
"2013-04-25","Iowa",7.63,0.19,5.03,0.29,994.79
"2013-04-26","Iowa",13.5,0.2,3.61,3.91,994.43
"2013-04-27","Iowa",13.1,0.22,4.46,1.49,991.74
"2013-04-28","Iowa",15.82,0.23,4.64,0.89,983.66
"2013-04-29","Iowa",19.05,0.22,4.22,4.94,979.38
"2013-04-30","Iowa",23.06,0.19,4.7,2.8,979.32
"2013-05-01","Iowa",16.72,0.17,3.88,2.37,990.24
"2013-05-02","Iowa",5.27,0.17,4.03,0.07,996.39
"2013-05-03","Iowa",3.7,0.19,4.35,0.03,988.76
"2013-05-04","Iowa",11.68,0.21,5.24,0.42,986.6
"2013-05-05","Iowa",14.47,0.21,3.89,0.25,988.73
"2013-05-06","Iowa",16.88,0.25,7.38,0.26,988.91
"2013-05-07","Iowa",18.48,0.31,11.4,0.96,988.47
"2013-05-08","Iowa",18.37,0.35,11.74,1.62,986.88
"2013-05-09","Iowa",16.37,0.2,7.33,0.39,983.58
"2013-05-10","Iowa",11.43,0.2,6.67,0.04,986.17
"2013-05-11","Iowa",10.19,0.16,4.34,0.06,989.2
"2013-05-12","Iowa",8.43,0.16,5.72,0.06,992.75
"2013-05-13","Iowa",14.51,0.24,6.3,3.97,989.49
"2013-05-14","Iowa",24.58,0.2,5.01,2.38,979.06
"2013-05-15","Iowa",22.53,0.21,8.48,0.68,982.49
"2013-05-16","Iowa",21.58,0.24,7.49,2.02,984.05
"2013-05-17","Iowa",21.57,0.22,4.69,2.53,985.79
"2013-05-18","Iowa",22.38,0.22,4.34,1.48,985.52
"2013-05-19","Iowa",22.39,0.2,2.87,2.94,979.76
"2013-05-20","Iowa",21.02,0.18,3.13,3.08,976.97
"2013-05-21","Iowa",19.18,0.18,3.65,1.17,976.65
"2013-05-22","Iowa",15.44,0.19,3.97,0.25,978.57
"2013-05-23","Iowa",14.66,0.16,4.73,0.04,990.76
"2013-05-24","Iowa",13.99,0.19,4.49,2.02,998.67
"2013-05-25","Iowa",11.36,0.19,3.61,1.18,996.3
"2013-05-26","Iowa",12.52,0.21,3.75,2.12,991.85
"2013-05-27","Iowa",17.04,0.2,3.54,1.47,983.52
"2013-05-28","Iowa",20.3,0.19,5.03,0.72,979.06
"2013-05-29","Iowa",22.12,0.18,3.97,4.45,981.46
"2013-05-30","Iowa",21.15,0.17,2.44,9.25,978.86
"2013-05-31","Iowa",19.76,0.17,2.69,5.82,978.59
"2013-06-01","Iowa",18.26,0.15,2.51,0.54,978.32
"2013-06-02","Iowa",13.74,0.15,4.31,0.13,987.33
"2013-06-03","Iowa",16.33,0.23,4.28,1.5,989.34
"2013-06-04","Iowa",17.03,0.19,3.86,3.22,989.72
"2013-06-05","Iowa",16.77,0.22,7.51,2.02,987.29
"2013-06-06","Iowa",15.88,0.19,8.58,0.23,985.26
"2013-06-07","Iowa",16.61,0.22,8.17,0.14,986.35
"2013-06-08","Iowa",18.61,0.25,5.68,2.77,985.12
"2013-06-09","Iowa",18.77,0.18,2.99,2.49,981.46
"2013-06-10","Iowa",19.22,0.21,5.78,0.19,982.49
"2013-06-11","Iowa",23.67,0.27,7.05,1.26,983.04
"2013-06-12","Iowa",25.45,0.2,5.09,0.82,979.7
"2013-06-13","Iowa",22.23,0.16,6.14,0.14,987.13
"2013-06-14","Iowa",20.76,0.21,5.95,2.78,988.96
"2013-06-15","Iowa",22.26,0.19,3.98,1.32,985.97
"2013-06-16","Iowa",23.44,0.17,5.63,0.77,985.9
